1,0.252176
2,0.203768
3,0.186189
4,0.204428
5,0.248061
6,0.198278
7,0.174732
8,0.170479
9,0.167335
10,0.164050
11,0.161608
12,0.159984
13,0.157821
14,0.155641
15,0.153641
16,0.152264
17,0.149893
18,0.147450
19,0.146033
20,0.143860
21,0.141527
22,0.139657
23,0.137442
24,0.134898
25,0.132745
26,0.130434
27,0.127804
28,0.125750
29,0.124903
30,0.122688
31,0.120539
32,0.119185
33,0.117153
34,0.115280
35,0.114112
36,0.112580
37,0.110921
38,0.108948
39,0.108025
40,0.107167
41,0.105019
42,0.103892
43,0.102460
44,0.101751
45,0.100255
46,0.099191
47,0.098120
48,0.097181
49,0.096102
50,0.094921
51,0.094052
52,0.093007
53,0.092665
54,0.091217
55,0.090747
56,0.089746
57,0.088863
58,0.088179
59,0.087074
60,0.086329
61,0.085577
62,0.084633
63,0.083660
64,0.082817
65,0.082040
66,0.081489
67,0.080650
68,0.079723
69,0.079345
70,0.078392
71,0.077654
72,0.076923
73,0.076414
74,0.075849
75,0.075152
76,0.074542
77,0.073857
78,0.073593
79,0.072863
80,0.072129
81,0.071717
82,0.071056
83,0.070379
84,0.069769
85,0.069436
86,0.068679
87,0.068124
88,0.067637
89,0.066990
90,0.066282
91,0.065870
92,0.065159
93,0.065039
94,0.064262
95,0.064232
96,0.063550
97,0.063284
98,0.063378
99,0.062810
100,0.062484
101,0.062215
102,0.061935
103,0.061696
104,0.061441
105,0.061139
106,0.060843
107,0.060473
108,0.060083
109,0.059706
110,0.059264
111,0.058897
112,0.058415
113,0.058056
114,0.057895
115,0.057587
116,0.057365
117,0.057041
118,0.056915
119,0.056592
120,0.056516
121,0.056408
122,0.056018
123,0.055781
124,0.055621
125,0.055331
126,0.055118
127,0.054908
128,0.054618
129,0.054370
130,0.054089
131,0.053819
132,0.053489
133,0.053211
134,0.052843
135,0.052717
136,0.052296
137,0.052011
138,0.051862
139,0.051557
140,0.051328
141,0.051168
142,0.051003
143,0.050709
144,0.050570
145,0.050348
146,0.050160
147,0.050002
148,0.049738
149,0.049592
150,0.049406
151,0.049312
152,0.049066
153,0.048979
154,0.048748
155,0.048647
156,0.048580
157,0.048320
158,0.048185
159,0.048068
160,0.047895
161,0.047715
162,0.047604
163,0.047410
164,0.047224
165,0.047144
166,0.046970
167,0.046806
168,0.046740
169,0.046575
170,0.046450
171,0.046318
172,0.046148
173,0.046004
174,0.045824
175,0.045644
176,0.045529
177,0.045327
178,0.045124
179,0.044980
180,0.044800
181,0.044631
182,0.044532
183,0.044334
184,0.044209
185,0.044032
186,0.043927
187,0.043807
188,0.043639
189,0.043524
190,0.043348
191,0.043213
192,0.043026
193,0.042916
194,0.042733
195,0.042586
196,0.042459
197,0.042261
198,0.042168
199,0.041988
200,0.041892
201,0.041738
202,0.041578
203,0.041498
204,0.041343
205,0.041253
206,0.041141
207,0.041003
208,0.040918
209,0.040812
210,0.040708
211,0.040579
212,0.040477
213,0.040343
214,0.040185
215,0.040067
216,0.039980
217,0.039822
218,0.039690
219,0.039622
220,0.039543
221,0.039436
222,0.039329
223,0.039247
224,0.039189
225,0.039076
226,0.038968
227,0.038859
228,0.038803
229,0.038687
230,0.038586
231,0.038501
232,0.038419
233,0.038314
234,0.038186
235,0.038109
236,0.038004
237,0.037875
238,0.037804
239,0.037728
240,0.037604
241,0.037523
242,0.037412
243,0.037318
244,0.037210
245,0.037112
246,0.036999
247,0.036910
248,0.036825
249,0.036725
250,0.036648
251,0.036556
252,0.036447
253,0.036367
254,0.036327
255,0.036206
256,0.036132
257,0.036089
258,0.036010
259,0.035925
260,0.035883
261,0.035795
262,0.035698
263,0.035628
264,0.035528
265,0.035432
266,0.035377
267,0.035265
268,0.035172
269,0.035081
270,0.035045
271,0.034918
272,0.034836
273,0.034755
274,0.034714
275,0.034631
276,0.034538
277,0.034466
278,0.034408
279,0.034336
280,0.034251
281,0.034234
282,0.034146
283,0.034069
284,0.034036
285,0.033965
286,0.033893
287,0.033813
288,0.033742
289,0.033649
290,0.033580
291,0.033501
292,0.033405
293,0.033334
294,0.033262
295,0.033167
296,0.033088
297,0.033037
298,0.032968
299,0.032898
300,0.032833
301,0.032748
302,0.032711
303,0.032640
304,0.032562
305,0.032499
306,0.032459
307,0.032373
308,0.032313
309,0.032275
310,0.032204
311,0.032113
312,0.032060
313,0.032028
314,0.031956
315,0.031895
316,0.031833
317,0.031776
318,0.031737
319,0.031685
320,0.031615
321,0.031560
322,0.031509
323,0.031443
324,0.031391
325,0.031316
326,0.031253
327,0.031189
328,0.031109
329,0.031081
330,0.031002
331,0.030965
332,0.030909
333,0.030878
334,0.030813
335,0.030748
336,0.030697
337,0.030660
338,0.030583
339,0.030534
340,0.030513
341,0.030440
342,0.030371
343,0.030324
344,0.030304
345,0.030256
346,0.030194
347,0.030143
348,0.030126
349,0.030071
350,0.030025
351,0.029983
352,0.029953
353,0.029893
354,0.029842
355,0.029807
356,0.029743
357,0.029692
358,0.029650
359,0.029602
360,0.029541
361,0.029482
362,0.029436
363,0.029360
364,0.029333
365,0.029271
366,0.029217
367,0.029194
368,0.029179
369,0.029158
370,0.029078
371,0.029051
372,0.029039
373,0.028988
374,0.028958
375,0.028931
376,0.028887
377,0.028842
378,0.028808
379,0.028758
380,0.028710
381,0.028661
382,0.028604
383,0.028546
384,0.028538
385,0.028465
386,0.028432
387,0.028405
388,0.028363
389,0.028319
390,0.028297
391,0.028255
392,0.028210
393,0.028189
394,0.028150
