1,0.254094
2,0.250000
3,0.246844
4,0.386594
5,0.676939
6,0.282690
7,0.221839
8,0.189098
9,0.230413
10,0.347572
11,0.223623
12,0.174799
13,0.166039
14,0.185735
15,0.191514
16,0.166107
17,0.174960
18,0.156222
19,0.155570
20,0.155797
21,0.148318
22,0.146793
23,0.142790
24,0.141554
25,0.139830
26,0.136136
27,0.132909
28,0.130484
29,0.127422
30,0.124555
31,0.121022
32,0.117374
33,0.113771
34,0.109754
35,0.106057
36,0.101963
37,0.098364
38,0.095323
39,0.091752
40,0.088697
41,0.084830
42,0.083158
43,0.079377
44,0.076097
45,0.074187
46,0.070756
47,0.067515
48,0.064748
49,0.063578
50,0.059787
51,0.059344
52,0.055612
53,0.055432
54,0.054725
55,0.051652
56,0.050589
57,0.048614
58,0.047648
59,0.045886
60,0.044284
61,0.042905
62,0.041321
63,0.039679
64,0.038389
65,0.036541
66,0.034856
67,0.033907
68,0.031896
69,0.031125
70,0.029596
71,0.030894
72,0.029434
73,0.027492
74,0.026990
75,0.026927
76,0.026008
77,0.025797
78,0.025433
79,0.024900
80,0.024484
81,0.024071
82,0.023650
83,0.023182
84,0.022705
85,0.022243
86,0.021745
87,0.021227
88,0.020902
89,0.020484
90,0.020111
91,0.020140
92,0.019592
93,0.019591
94,0.019297
95,0.019076
96,0.019186
97,0.018790
98,0.018670
99,0.018494
100,0.018324
101,0.018144
102,0.017950
103,0.017753
104,0.017531
105,0.017311
106,0.017152
107,0.016955
108,0.016798
109,0.016728
110,0.016651
111,0.016521
112,0.016441
113,0.016354
114,0.016355
115,0.016279
116,0.016131
117,0.016057
118,0.015991
119,0.015978
120,0.015877
121,0.015886
122,0.015794
123,0.015762
124,0.015756
125,0.015670
126,0.015626
127,0.015590
128,0.015539
129,0.015481
130,0.015441
131,0.015392
132,0.015343
133,0.015293
134,0.015269
135,0.015209
136,0.015166
137,0.015105
138,0.015078
139,0.015033
140,0.014999
141,0.014977
142,0.014952
143,0.014931
144,0.014900
145,0.014889
146,0.014873
147,0.014843
148,0.014818
149,0.014798
150,0.014787
151,0.014762
152,0.014747
153,0.014722
154,0.014719
155,0.014695
156,0.014676
157,0.014658
158,0.014641
159,0.014624
160,0.014613
161,0.014588
162,0.014583
163,0.014560
164,0.014557
165,0.014546
166,0.014517
167,0.014503
168,0.014486
169,0.014465
170,0.014448
171,0.014451
172,0.014424
173,0.014453
174,0.014410
175,0.014410
176,0.014427
177,0.014385
178,0.014374
179,0.014364
180,0.014354
181,0.014355
182,0.014341
183,0.014338
184,0.014326
185,0.014325
186,0.014325
187,0.014311
188,0.014301
189,0.014304
190,0.014295
191,0.014288
192,0.014280
193,0.014276
194,0.014273
195,0.014260
196,0.014249
197,0.014240
198,0.014230
199,0.014231
200,0.014224
201,0.014219
202,0.014203
203,0.014211
204,0.014191
205,0.014186
206,0.014179
207,0.014173
208,0.014164
209,0.014157
210,0.014153
211,0.014158
212,0.014153
213,0.014140
214,0.014139
215,0.014133
216,0.014134
217,0.014133
218,0.014126
219,0.014121
220,0.014121
221,0.014118
222,0.014114
223,0.014112
224,0.014111
225,0.014110
226,0.014105
227,0.014101
228,0.014100
229,0.014096
230,0.014092
231,0.014089
232,0.014087
233,0.014082
234,0.014078
235,0.014077
236,0.014076
237,0.014073
238,0.014069
239,0.014071
240,0.014067
241,0.014067
242,0.014067
